id,POA_CODE_2016,postcode,region,SSC_CODE_2016,SSC_NAME_2016,state,Dwellings,Population,AREA_SQKM,MB_COUNT,suburb,Town Postcode combo,POA crosses state border,long,lat,regionName,brandName,serviceName
location:2646:savernake,2646,2646,riverina,13496,Savernake,New South Wales,57,94,389.0173,4,Savernake,Savernake 2646,,146.0177,-35.74404908,Riverina,ABC Riverina,local_riverina
location:2646:savernake,2646,2646,riverina,13496,Savernake,New South Wales,57,94,389.0173,4,Savernake,Savernake 2646,,146.0177,-35.74404908,Goulburn-Murray,ABC Goulburn-Murray,local_goulburnmurray
location:3723:sawmill settlement,3723,3723,shepparton,22229,Sawmill Settlement,Victoria,168,83,5.5968,6,Sawmill Settlement,Sawmill Settlement 3723,,146.3662696,-37.12195465,Shepparton,ABC Shepparton,local_shepparton
location:2474:sawpit-creek,2474,2474,northcoast,13497,Sawpit Creek,New South Wales,15,9,37.054,3,Sawpit Creek,Sawpit Creek 2474,,152.8143326,-28.37231644,North Coast ,ABC North Coast ,local_northcoast
location:2452:sawtell,2452,2452,coffscoast,13498,Sawtell,New South Wales,1961,3636,3.7113,69,Sawtell,Sawtell 2452,,153.0951795,-30.36854804,Coffs Coast,ABC Coffs Coast,local_coffscoast
location:2326:sawyers-gully,2326,2326,newcastle,13499,Sawyers Gully,New South Wales,172,502,33.0143,9,Sawyers Gully,Sawyers Gully 2326,,151.4466849,-32.77708953,Newcastle,ABC Newcastle,local_newcastle
location:6074:sawyers-valley,6074,6074,perth,51317,Sawyers Valley,Western Australia,390,997,169.4161,32,Sawyers Valley,Sawyers Valley 6074,,116.2521701,-31.96075683,Perth,ABC Radio Perth,local_perth
location:4822:saxby,4822,4822,northwest,32547,Saxby,Queensland,5,12,3326.7777,1,Saxby,Saxby 4822,,142.6624715,-19.86468275,North West Queensland ,ABC North West Queensland ,local_northwest
location:6447:scaddan,6447,6447,esperance,51318,Scaddan,Western Australia,61,125,980.5563,4,Scaddan,Scaddan 6447,,121.7710241,-33.429389,Esperance,ABC Esperance,local_esperance
location:7215:scamander,7215,7215,northtas,60583,Scamander,Tasmania,463,641,17.6116,18,Scamander,Scamander 7215,,148.249182,-41.44717123,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:2515:scarborough,2515,2515,illawarra,13500,Scarborough (NSW),New South Wales,119,306,2.0778,12,Scarborough,Scarborough 2515,,150.9612612,-34.26393145,Illawarra,ABC Illawarra,local_illawarra
location:4020:scarborough,4020,4020,brisbane,32548,Scarborough (Qld),Queensland,4351,8725,3.4798,100,Scarborough,Scarborough 4020,,153.1098649,-27.20394048,Brisbane,ABC Radio Brisbane,local_brisbane
location:6019:scarborough,6019,6019,perth,51319,Scarborough (WA),Western Australia,8410,15473,4.9915,239,Scarborough,Scarborough 6019,,115.7654561,-31.89653976,Perth,ABC Radio Perth,local_perth
location:4655:scarness,4655,4655,widebay,32549,Scarness,Queensland,2100,3528,1.8406,51,Scarness,Scarness 4655,,152.8538337,-25.28909832,Wide Bay,ABC Wide Bay,local_widebay
location:3351:scarsdale,3351,3351,ballarat,22230,Scarsdale,Victoria,320,732,66.4433,20,Scarsdale,Scarsdale 3351,,143.666946,-37.67950635,Ballarat,ABC Ballarat,local_ballarat
location:5680:sceale-bay,5680,5680,eyre,41295,Sceale Bay,South Australia,74,39,135.499,3,Sceale Bay,Sceale Bay 5680,,134.2590674,-33.07241788,Eyre Peninsula ,ABC Eyre Peninsula ,local_eyre
location:5311:schell-well,5311,5311,riverland,41296,Schell Well,South Australia,4,8,146.6397,1,Schell Well,Schell Well 5311,,140.4630417,-34.83312579,Riverland,ABC Riverland,local_riverland
location:2756:scheyville,2756,2756,sydney,13501,Scheyville,New South Wales,3,10,7.412,1,Scheyville,Scheyville 2756,,150.8916007,-33.60085969,Sydney,ABC Radio Sydney,local_sydney
location:2762:schofields,2762,2762,sydney,13502,Schofields,New South Wales,1743,4971,13.8752,45,Schofields,Schofields 2762,,150.8728121,-33.70353259,Sydney,ABC Radio Sydney,local_sydney
location:6285:schroeder,6285,6285,southwestwa,51320,Schroeder,Western Australia,0,0,531.7271,8,Schroeder,Schroeder 6285,,115.3652964,-34.02777556,South West WA ,ABC South West WA ,local_southwestwa
location:2337:scone,2337,2337,upperhunter,13503,Scone,New South Wales,2529,5571,108.7134,92,Scone,Scone 2337,,150.8604386,-32.05422115,Upper Hunter,ABC Upper Hunter,local_upperhunter
location:7330:scopus,7330,7330,northtas,60584,Scopus,Tasmania,24,48,39.4371,3,Scopus,Scopus 7330,,145.0654519,-40.77785115,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:3179:scoresby,3179,3179,melbourne,22231,Scoresby,Victoria,2170,6016,8.6902,62,Scoresby,Scoresby 3179,,145.2185723,-37.90165781,Melbourne,ABC Radio Melbourne,local_melbourne
location:3352:scotchmans-lead,3352,3352,ballarat,22232,Scotchmans Lead,Victoria,37,97,4.3043,1,Scotchmans Lead,Scotchmans Lead 3352,,143.8477384,-37.66495805,Ballarat,ABC Ballarat,local_ballarat
location:7330:scotchtown,7330,7330,northtas,60585,Scotchtown,Tasmania,102,263,25.9465,4,Scotchtown,Scotchtown 7330,,145.1009505,-40.90769157,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:4570:scotchy-pocket,4570,4570,widebay,32550,Scotchy Pocket,Queensland,32,74,41.6116,1,Scotchy Pocket,Scotchy Pocket 4570,,152.5284407,-26.00999329,Wide Bay,ABC Wide Bay,local_widebay
location:2648:scotia,2648,2648,brokenhill,13504,Scotia,New South Wales,16,25,4159.4264,12,Scotia,Scotia 2648,,141.4887778,-33.1501401,Broken Hill,ABC Broken Hill,local_brokenhill
location:2105:scotland-island,2105,2105,sydney,13505,Scotland Island,New South Wales,359,577,0.546,13,Scotland Island,Scotland Island 2105,,151.2911794,-33.63991791,Sydney,ABC Radio Sydney,local_sydney
location:3352:scotsburn,3352,3352,ballarat,22233,Scotsburn,Victoria,99,257,24.193,2,Scotsburn,Scotsburn 3352,,143.9351626,-37.67698143,Ballarat,ABC Ballarat,local_ballarat
location:6333:scotsdale,6333,6333,greatsouthern,51321,Scotsdale,Western Australia,251,455,151.5407,14,Scotsdale,Scotsdale 6333,,117.2837505,-34.90564239,Great Southern,ABC Great Southern,local_greatsouthern
location:5153:scott-creek,5153,5153,adelaide,41297,Scott Creek,South Australia,83,199,5.6726,3,Scott Creek,Scott Creek 5153,,138.7013591,-35.05879855,Adelaide,ABC Radio Adelaide,local_adelaide
location:6288:scott-river,6288,6288,southwestwa,51322,Scott River,Western Australia,23,55,135.8666,3,Scott River,Scott River 6288,,115.2702848,-34.26250906,South West WA ,ABC South West WA ,local_southwestwa
location:6275:scott-river-east,6275,6275,southwestwa,51323,Scott River East,Western Australia,12,17,563.4209,8,Scott River East,Scott River East 6275,,115.4840263,-34.26327094,South West WA ,ABC South West WA ,local_southwestwa
location:6244:scotts-brook,6244,6244,southwestwa,51324,Scotts Brook,Western Australia,35,74,379.0296,7,Scotts Brook,Scotts Brook 6244,,116.6426225,-33.97386442,South West WA ,ABC South West WA ,local_southwestwa
location:2338:scotts-creek,2338,2338,newcastle,13506,Scotts Creek (NSW),New South Wales,13,21,109.0604,1,Scotts Creek,Scotts Creek 2338,,150.9584913,-31.71350462,Newcastle,ABC Newcastle,local_newcastle
location:3267:scotts-creek,3267,3267,southwestvic,22234,Scotts Creek (Vic.),Victoria,110,249,93.4998,2,Scotts Creek,Scotts Creek 3267,,143.08678,-38.46146508,South West Victoria ,ABC South West Victoria ,local_southwestvic
location:2330:scotts-flat,2330,2330,newcastle,13507,Scotts Flat,New South Wales,21,36,7.3492,1,Scotts Flat,Scotts Flat 2330,,151.2456152,-32.60359508,Newcastle,ABC Newcastle,local_newcastle
location:2447:scotts-head,2447,2447,midnorthcoast,13508,Scotts Head,New South Wales,560,897,6.4483,45,Scotts Head,Scotts Head 2447,,152.9907716,-30.7114628,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:7260:scottsdale,7260,7260,northtas,60586,Scottsdale,Tasmania,1078,2359,50.1188,40,Scottsdale,Scottsdale 7260,,147.5205435,-41.17066388,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:4804:scottville,4804,4804,tropic,32551,Scottville,Queensland,165,258,8.9166,7,Scottville,Scottville 4804,,147.8215815,-20.57413574,Tropical North ,ABC Tropical North ,local_tropic
location:4313:scrub-creek,4313,4313,brisbane,32552,Scrub Creek,Queensland,15,32,32.4971,2,Scrub Creek,Scrub Creek 4313,,152.4268553,-27.02184387,Brisbane,ABC Radio Brisbane,local_brisbane
location:4478:scrubby-creek,4478,4478,westqld,32553,Scrubby Creek (Blackall-Tambo - Qld),Queensland,3,5,1479.205,1,Scrubby Creek,Scrubby Creek 4478,,145.7204878,-25.54834979,Western Queensland ,ABC Western Queensland ,local_westqld
location:4570:scrubby-creek,4570,4570,widebay,32554,Scrubby Creek (Gympie - Qld),Queensland,25,55,4.6556,1,Scrubby Creek,Scrubby Creek 4570,,152.5732587,-26.22230664,Wide Bay,ABC Wide Bay,local_widebay
location:4356:scrubby-mountain,4356,4356,southqld,32555,Scrubby Mountain,Queensland,64,166,50.7844,2,Scrubby Mountain,Scrubby Mountain 4356,,151.5931019,-27.76969642,Southern Queensland,ABC Southern Queensland,local_southqld
location:2614:scullin,2614,2614,canberra,80115,Scullin,Australian Capital Territory,1247,2934,1.426,49,Scullin,Scullin 2614,,149.0389982,-35.23462443,Canberra,ABC Radio Canberra,local_canberra
location:7256:sea-elephant,7256,7256,northtas,60587,Sea Elephant,Tasmania,3,0,93.8194,5,Sea Elephant,Sea Elephant 7256,,144.0655887,-39.82815939,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:3533:sea-lake,3533,3533,milduraswanhill,22235,Sea Lake,Victoria,350,638,219.6835,20,Sea Lake,Sea Lake 3533,,142.8944402,-35.49659875,Mildura-Swan Hill ,ABC Mildura-Swan Hill ,local_milduraswanhill
location:6042:seabird,6042,6042,perth,51325,Seabird,Western Australia,87,81,12.8435,9,Seabird,Seabird 6042,,115.4557417,-31.26451316,Perth,ABC Radio Perth,local_perth
location:3028:seabrook,3028,3028,melbourne,22236,Seabrook,Victoria,1818,5118,1.6199,64,Seabrook,Seabrook 3028,,144.7586552,-37.88092201,Melbourne,ABC Radio Melbourne,local_melbourne
location:5049:seacliff,5049,5049,adelaide,41298,Seacliff,South Australia,912,1961,0.7304,36,Seacliff,Seacliff 5049,,138.5211452,-35.0326758,Adelaide,ABC Radio Adelaide,local_adelaide
location:5049:seacliff-park,5049,5049,adelaide,41299,Seacliff Park,South Australia,1106,2429,2.2877,36,Seacliff Park,Seacliff Park 5049,,138.5294545,-35.04264965,Adelaide,ABC Radio Adelaide,local_adelaide
location:3851:seacombe,3851,3851,gippsland,22237,Seacombe,Victoria,22,20,81.0754,19,Seacombe,Seacombe 3851,,147.425921,-38.13789595,Gippsland,ABC Gippsland,local_gippsland
location:5047:seacombe-gardens,5047,5047,adelaide,41300,Seacombe Gardens,South Australia,1423,2991,0.9916,41,Seacombe Gardens,Seacombe Gardens 5047,,138.5458005,-35.02337392,Adelaide,ABC Radio Adelaide,local_adelaide
location:5047:seacombe-heights,5047,5047,adelaide,41301,Seacombe Heights,South Australia,614,1489,0.8405,17,Seacombe Heights,Seacombe Heights 5047,,138.5461877,-35.03375458,Adelaide,ABC Radio Adelaide,local_adelaide
location:3198:seaford,3198,3198,melbourne,22238,Seaford (Vic.),Victoria,7952,16487,12.3974,344,Seaford,Seaford 3198,,145.1384632,-38.104753,Melbourne,ABC Radio Melbourne,local_melbourne
location:5169:seaford,5169,5169,adelaide,41302,Seaford (SA),South Australia,1952,4431,2.9715,66,Seaford,Seaford 5169,,138.4776532,-35.18580271,Adelaide,ABC Radio Adelaide,local_adelaide
location:5169:seaford-heights,5169,5169,adelaide,41303,Seaford Heights,South Australia,23,53,1.7311,1,Seaford Heights,Seaford Heights 5169,,138.496453,-35.19791654,Adelaide,ABC Radio Adelaide,local_adelaide
location:5169:seaford-meadows,5169,5169,adelaide,41304,Seaford Meadows,South Australia,1500,3852,5.0154,54,Seaford Meadows,Seaford Meadows 5169,,138.4855312,-35.16798832,Adelaide,ABC Radio Adelaide,local_adelaide
location:5169:seaford-rise,5169,5169,adelaide,41305,Seaford Rise,South Australia,2418,6103,3.1508,87,Seaford Rise,Seaford Rise 5169,,138.4847633,-35.20410898,Adelaide,ABC Radio Adelaide,local_adelaide
location:2092:seaforth,2092,2092,sydney,13509,Seaforth (NSW),New South Wales,2474,7131,3.1079,92,Seaforth,Seaforth 2092,,151.2418886,-33.79209451,Sydney,ABC Radio Sydney,local_sydney
location:4741:seaforth,4741,4741,tropic,32556,Seaforth (Qld),Queensland,616,772,68.1298,27,Seaforth,Seaforth 4741,,148.9253052,-20.92667745,Tropical North ,ABC Tropical North ,local_tropic
location:2324:seaham,2324,2324,newcastle,13510,Seaham,New South Wales,332,1008,38.6378,10,Seaham,Seaham 2324,,151.7099293,-32.6701762,Newcastle,ABC Newcastle,local_newcastle
location:2286:seahampton,2286,2286,newcastle,13511,Seahampton,New South Wales,113,298,6.0462,4,Seahampton,Seahampton 2286,,151.5824627,-32.88361607,Newcastle,ABC Newcastle,local_newcastle
location:3018:seaholme,3018,3018,melbourne,22239,Seaholme,Victoria,825,1925,0.9473,30,Seaholme,Seaholme 3018,,144.8440141,-37.86426083,Melbourne,ABC Radio Melbourne,local_melbourne
location:5223:seal-bay,5223,5223,adelaide,41306,Seal Bay,South Australia,3,4,89.9614,5,Seal Bay,Seal Bay 5223,,137.3216435,-35.96114679,Adelaide,ABC Radio Adelaide,local_adelaide
location:2423:seal-rocks,2423,2423,newcastle,13512,Seal Rocks,New South Wales,75,43,19.3334,5,Seal Rocks,Seal Rocks 2423,,152.5061262,-32.42274775,Newcastle,ABC Newcastle,local_newcastle
location:3851:seaspray,3851,3851,gippsland,22240,Seaspray,Victoria,343,314,50.898,17,Seaspray,Seaspray 3851,,147.1699828,-38.3256922,Gippsland,ABC Gippsland,local_gippsland
location:3858:seaton,3858,3858,gippsland,22241,Seaton (Vic.),Victoria,76,157,47.9174,4,Seaton,Seaton 3858,,146.6839979,-37.93860791,Gippsland,ABC Gippsland,local_gippsland
location:5023:seaton,5023,5023,adelaide,41307,Seaton (SA),South Australia,4850,10366,4.5873,114,Seaton,Seaton 5023,,138.5132074,-34.89363814,Adelaide,ABC Radio Adelaide,local_adelaide
location:3821:seaview,3821,3821,gippsland,22242,Seaview,Victoria,57,127,31.2685,4,Seaview,Seaview 3821,,145.957904,-38.2817265,Gippsland,ABC Gippsland,local_gippsland
location:5049:seaview-downs,5049,5049,adelaide,41308,Seaview Downs,South Australia,1088,2677,2.283,33,Seaview Downs,Seaview Downs 5049,,138.5383462,-35.04214386,Adelaide,ABC Radio Adelaide,local_adelaide
location:3556:sebastian,3556,3556,centralvic,22243,Sebastian,Victoria,93,222,30.3702,5,Sebastian,Sebastian 3556,,144.1981787,-36.59448435,Central Victoria,ABC Central Victoria,local_centralvic
location:2666:sebastopol,2666,2666,riverina,13513,Sebastopol (NSW),New South Wales,29,60,127.4762,4,Sebastopol,Sebastopol 2666,,147.5393781,-34.57514032,Riverina,ABC Riverina,local_riverina
location:3350:sebastopol,3350,3350,ballarat,22244,Sebastopol (Vic.),Victoria,0,0,0.0543,1,Sebastopol,Sebastopol 3350,,143.8358891,-37.60021725,Ballarat,ABC Ballarat,local_ballarat
location:3352:sebastopol,3352,3352,ballarat,22244,Sebastopol (Vic.),Victoria,6,13,1.6664,1,Sebastopol,Sebastopol 3352,,143.8358891,-37.60021725,Ballarat,ABC Ballarat,local_ballarat
location:3356:sebastopol,3356,3356,ballarat,22244,Sebastopol (Vic.),Victoria,4827,10021,6.6178,136,Sebastopol,Sebastopol 3356,,143.8358891,-37.60021725,Ballarat,ABC Ballarat,local_ballarat
location:5280:sebastopol,5280,5280,southeastsa,41309,Sebastopol (SA),South Australia,25,51,52.8019,1,Sebastopol,Sebastopol 5280,,140.3760861,-37.51657449,South East SA ,ABC South East SA ,local_southeastsa
location:5204:second-valley,5204,5204,adelaide,41310,Second Valley,South Australia,198,149,41.1487,11,Second Valley,Second Valley 5204,,138.2504072,-35.54035671,Adelaide,ABC Radio Adelaide,local_adelaide
location:6173:secret-harbour,6173,6173,perth,51326,Secret Harbour,Western Australia,4013,12106,6.5448,137,Secret Harbour,Secret Harbour 6173,,115.7586097,-32.40588624,Perth,ABC Radio Perth,local_perth
location:5353:sedan,5353,5353,riverland,41311,Sedan,South Australia,116,211,297.5847,3,Sedan,Sedan 5353,,139.337055,-34.5527899,Riverland,ABC Riverland,local_riverland
location:3011:seddon,3011,3011,melbourne,22245,Seddon (Vic.),Victoria,2356,5123,0.9165,67,Seddon,Seddon 3011,,144.8916706,-37.80663968,Melbourne,ABC Radio Melbourne,local_melbourne
location:5223:seddon,5223,5223,adelaide,41312,Seddon (SA),South Australia,52,102,259.4437,1,Seddon,Seddon 5223,,137.2800813,-35.85894036,Adelaide,ABC Radio Adelaide,local_adelaide
location:2330:sedgefield,2330,2330,newcastle,13514,Sedgefield,New South Wales,57,184,14.7526,1,Sedgefield,Sedgefield 2330,,151.2352955,-32.54421577,Newcastle,ABC Newcastle,local_newcastle
location:4724:sedgeford,4724,4724,westqld,32557,Sedgeford,Queensland,0,0,1876.7914,1,Sedgeford,Sedgeford 4724,,146.8206102,-23.98225921,Western Queensland ,ABC Western Queensland ,local_westqld
location:3551:sedgwick,3551,3551,centralvic,22246,Sedgwick,Victoria,199,549,55.9373,9,Sedgwick,Sedgwick 3551,,144.322937,-36.90253367,Central Victoria,ABC Central Victoria,local_centralvic
location:2460:seelands,2460,2460,northcoast,13515,Seelands,New South Wales,163,414,28.4173,4,Seelands,Seelands 2460,,152.8941651,-29.62189761,North Coast ,ABC North Coast ,local_northcoast
location:2162:sefton,2162,2162,sydney,13516,Sefton,New South Wales,1888,5803,1.8148,65,Sefton,Sefton 2162,,151.0105736,-33.88764373,Sydney,ABC Radio Sydney,local_sydney
location:5083:sefton-park,5083,5083,adelaide,41313,Sefton Park,South Australia,538,1207,0.4909,16,Sefton Park,Sefton Park 5083,,138.6065078,-34.87621228,Adelaide,ABC Radio Adelaide,local_adelaide
location:2337:segenhoe,2337,2337,newcastle,13517,Segenhoe,New South Wales,77,230,72.315,4,Segenhoe,Segenhoe 2337,,150.9256482,-32.07213706,Newcastle,ABC Newcastle,local_newcastle
location:4876:seisia,4876,4876,farnorth,32558,Seisia,Queensland,149,265,2.3378,5,Seisia,Seisia 4876,,142.3494916,-10.83701679,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:7292:selbourne,7292,7292,northtas,60588,Selbourne,Tasmania,33,64,51.2582,4,Selbourne,Selbourne 7292,,146.8755247,-41.43420039,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:3159:selby,3159,3159,melbourne,22247,Selby,Victoria,609,1651,6.5584,23,Selby,Selby 3159,,145.3783894,-37.91871451,Melbourne,ABC Radio Melbourne,local_melbourne
location:4630:selene,4630,4630,widebay,32559,Selene,Queensland,15,25,33.219,1,Selene,Selene 4630,,151.1400415,-25.00911189,Wide Bay,ABC Wide Bay,local_widebay
location:5174:sellicks-beach,5174,5174,adelaide,41314,Sellicks Beach,South Australia,1325,2604,6.2349,51,Sellicks Beach,Sellicks Beach 5174,,138.4584027,-35.33085666,Adelaide,ABC Radio Adelaide,local_adelaide
location:5174:sellicks-hill,5174,5174,adelaide,41315,Sellicks Hill,South Australia,147,309,46.1101,4,Sellicks Hill,Sellicks Hill 5174,,138.4849942,-35.33402814,Adelaide,ABC Radio Adelaide,local_adelaide
location:3737:selwyn,3737,3737,goulburnmurray,22248,Selwyn (Vic.),Victoria,0,0,371.3654,2,Selwyn,Selwyn 3737,,146.9998939,-37.06712971,Goulburn-Murray ,ABC Goulburn-Murray ,local_goulburnmurray
location:4823:selwyn,4823,4823,northwest,32560,Selwyn (Qld),Queensland,0,50,10503.6718,1,Selwyn,Selwyn 4823,,140.4864853,-21.87658252,North West Queensland ,ABC North West Queensland ,local_northwest
location:5019:semaphore,5019,5019,adelaide,41316,Semaphore,South Australia,1328,2766,1.0602,42,Semaphore,Semaphore 5019,,138.4834875,-34.83924749,Adelaide,ABC Radio Adelaide,local_adelaide
location:5019:semaphore-park,5019,5019,adelaide,41317,Semaphore Park,South Australia,2165,4291,1.9126,56,Semaphore Park,Semaphore Park 5019,,138.4857665,-34.85563117,Adelaide,ABC Radio Adelaide,local_adelaide
location:5019:semaphore-south,5019,5019,adelaide,41318,Semaphore South,South Australia,509,1014,0.6237,18,Semaphore South,Semaphore South 5019,,138.4808055,-34.84724635,Adelaide,ABC Radio Adelaide,local_adelaide
location:5268:senior,5268,5268,southeastsa,41319,Senior,South Australia,49,116,500.1505,1,Senior,Senior 5268,,140.849648,-36.14331785,South East SA ,ABC South East SA ,local_southeastsa
location:3234:separation creek,3234,3234,melbourne,22249,Separation Creek,Victoria,80,16,42.8016,5,Separation Creek,Separation Creek 3234,,143.8732402,-38.59194586,melbourne,ABC Melbourne,local_melbourne
location:5355:seppeltsfield,5355,5355,adelaide,41320,Seppeltsfield,South Australia,61,138,18.7533,1,Seppeltsfield,Seppeltsfield 5355,,138.9061712,-34.49575053,Adelaide,ABC Radio Adelaide,local_adelaide
location:6330:seppings,6330,6330,greatsouthern,51327,Seppings,Western Australia,71,173,1.5363,9,Seppings,Seppings 6330,,117.913221,-35.01260295,Great Southern,ABC Great Southern,local_greatsouthern
location:4754:septimus,4754,4754,tropic,32561,Septimus,Queensland,54,121,205.2134,3,Septimus,Septimus 4754,,148.7326151,-21.28631219,Tropical North ,ABC Tropical North ,local_tropic
location:3517:serpentine,3517,3517,centralvic,22250,Serpentine (Vic.),Victoria,93,200,168.0871,5,Serpentine,Serpentine 3517,,143.9827984,-36.42487487,Central Victoria,ABC Central Victoria,local_centralvic
location:6125:serpentine,6125,6125,perth,51328,Serpentine (WA),Western Australia,885,2321,104.8459,33,Serpentine,Serpentine 6125,,116.008193,-32.38547495,Perth,ABC Radio Perth,local_perth
location:3420:serviceton,3420,3420,wimmera,22251,Serviceton,Victoria,78,121,430.016,4,Serviceton,Serviceton 3420,,141.0182262,-36.37651912,Wimmera ,ABC Wimmera ,local_westernvic
location:2147:seven-hills,2147,2147,sydney,13518,Seven Hills (NSW),New South Wales,6922,19323,9.629,238,Seven Hills,Seven Hills 2147,,150.9386622,-33.77673447,Sydney,ABC Radio Sydney,local_sydney
location:4170:seven-hills,4170,4170,brisbane,32562,Seven Hills (Qld),Queensland,835,2216,1.5725,27,Seven Hills,Seven Hills 4170,,153.0781364,-27.47986241,Brisbane,ABC Radio Brisbane,local_brisbane
location:7170:seven-mile-beach,7170,7170,hobart,60589,Seven Mile Beach,Tasmania,498,1288,14.7517,25,Seven Mile Beach,Seven Mile Beach 7170,,147.5424265,-42.84086508,Hobart,ABC Radio Hobart,local_hobart
location:2440:seven-oaks,2440,2440,midnorthcoast,13519,Seven Oaks,New South Wales,24,68,5.1431,1,Seven Oaks,Seven Oaks 2440,,152.9318692,-30.99655427,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:5453:sevenhill,5453,5453,adelaide,41321,Sevenhill,South Australia,57,122,11.148,2,Sevenhill,Sevenhill 5453,,138.6269563,-33.89593062,Adelaide,ABC Radio Adelaide,local_adelaide
location:4344:seventeen-mile,4344,4344,southqld,32563,Seventeen Mile,Queensland,9,16,54.33,1,Seventeen Mile,Seventeen Mile 4344,,152.1793814,-27.46329391,Southern Queensland,ABC Southern Queensland,local_southqld
location:4073:seventeen-mile-rocks,4073,4073,brisbane,32564,Seventeen Mile Rocks,Queensland,930,2718,2.0377,39,Seventeen Mile Rocks,Seventeen Mile Rocks 4073,,152.9570128,-27.54844164,Brisbane,ABC Radio Brisbane,local_brisbane
location:4677:seventeen-seventy,4677,4677,capricornia,32565,Seventeen Seventy,Queensland,265,72,6.7704,10,Seventeen Seventy,Seventeen Seventy 4677,,151.875056,-24.1659148,Capricornia,ABC Capricornia,local_capricornia
location:4820:seventy-mile,4820,4820,northqld,32566,Seventy Mile,Queensland,106,228,6250.7564,6,Seventy Mile,Seventy Mile 4820,,146.6135476,-20.59734056,North Queensland ,ABC North Queensland ,local_northqld
location:4380:severnlea,4380,4380,southqld,32567,Severnlea,Queensland,157,349,27.6279,4,Severnlea,Severnlea 4380,,151.9150771,-28.70382338,Southern Queensland,ABC Southern Queensland,local_southqld
location:3139:seville,3139,3139,melbourne,22252,Seville,Victoria,875,2389,21.3766,25,Seville,Seville 3139,,145.4755386,-37.79264233,Melbourne,ABC Radio Melbourne,local_melbourne
location:3139:seville-east,3139,3139,melbourne,22253,Seville East,Victoria,291,802,9.6982,7,Seville East,Seville East 3139,,145.5031973,-37.7785849,Melbourne,ABC Radio Melbourne,local_melbourne
location:6112:seville-grove,6112,6112,perth,51329,Seville Grove,Western Australia,3655,10281,4.6015,104,Seville Grove,Seville Grove 6112,,115.9891611,-32.13643343,Perth,ABC Radio Perth,local_perth
location:4570:sexton,4570,4570,widebay,32568,Sexton,Queensland,68,165,61.3628,2,Sexton,Sexton 4570,,152.4732559,-26.03825593,Wide Bay,ABC Wide Bay,local_widebay
location:2470:sextonville,2470,2470,northcoast,13520,Sextonville,New South Wales,8,24,54.232,2,Sextonville,Sextonville 2470,,152.7843731,-28.67419229,North Coast ,ABC North Coast ,local_northcoast
location:3660:seymour,3660,3660,shepparton,22254,Seymour (Vic.),Victoria,3015,6347,79.3085,113,Seymour,Seymour 3660,,145.1621417,-37.01602274,Shepparton,ABC Shepparton,local_shepparton
location:7215:seymour,7215,7215,northtas,60590,Seymour (Tas.),Tasmania,33,25,17.4558,1,Seymour,Seymour 7215,,148.2724419,-41.74172473,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:6386:shackleton,6386,6386,greatsouthern,51330,Shackleton,Western Australia,60,93,534.7377,19,Shackleton,Shackleton 6386,,117.8620814,-31.96579344,Great Southern,ABC Great Southern,local_greatsouthern
location:2800:shadforth,2800,2800,centralwest,13521,Shadforth (NSW),New South Wales,33,83,18.1219,2,Shadforth,Shadforth 2800,,149.1970258,-33.39002009,Central West,ABC Central West,local_centralwest
location:6333:shadforth,6333,6333,greatsouthern,51331,Shadforth (WA),Western Australia,332,684,45.1489,8,Shadforth,Shadforth 6333,,117.2692029,-34.96382072,Great Southern,ABC Great Southern,local_greatsouthern
location:3821:shady-creek,3821,3821,gippsland,22255,Shady Creek,Victoria,74,181,58.8755,3,Shady Creek,Shady Creek 3821,,146.0698426,-38.09958202,Gippsland,ABC Gippsland,local_gippsland
location:4128:shailer-park,4128,4128,brisbane,32569,Shailer Park,Queensland,4230,11769,8.0963,140,Shailer Park,Shailer Park 4128,,153.1774223,-27.64967737,Brisbane,ABC Radio Brisbane,local_brisbane
location:2428:shallow-bay,2428,2428,midnorthcoast,13522,Shallow Bay,New South Wales,37,49,23.0392,5,Shallow Bay,Shallow Bay 2428,,152.4162388,-32.2238915,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:2770:shalvey,2770,2770,sydney,13523,Shalvey,New South Wales,1144,3471,1.5839,42,Shalvey,Shalvey 2770,,150.8066196,-33.72757794,Sydney,ABC Radio Sydney,local_sydney
location:2747:shanes-park,2747,2747,sydney,13524,Shanes Park,New South Wales,133,403,8.7517,5,Shanes Park,Shanes Park 2747,,150.7912673,-33.71147914,Sydney,ABC Radio Sydney,local_sydney
location:6262:shannon,6262,6262,southwestwa,51332,Shannon (WA),Western Australia,8,4,671.2739,7,Shannon,Shannon 6262,,116.3936702,-34.73205434,South West WA ,ABC South West WA ,local_southwestwa
